Filename,Duration,FileSize,NumberAlerts,NumberContext,UniqueContext,Backend,attackPath,sameSource,sameTarget,sameClass
dos_2016-07-04_14:03:47_2000.xml,153.5333387851715,786847,2000,1963,1963,orient,0,0,0,0
dos_2016-07-04_14:03:47_2000.xml,153.28758907318115,786847,2000,1963,1963,orient,0,0,0,0
dos_2016-07-04_14:03:47_4000.xml,425.37602734565735,1575528,4000,3893,3893,orient,0,0,0,0
dos_2016-07-04_14:03:47_4000.xml,424.7441756725311,1575528,4000,3893,3893,orient,0,0,0,0
dos_2016-07-04_14:03:47_4000.xml,426.6560435295105,1575528,4000,3893,3893,orient,0,0,0,0
dos_2016-07-04_14:03:47_4000.xml,424.66201758384705,1575528,4000,3893,3893,orient,0,0,0,0
dos_2016-07-04_14:03:47_4000.xml,427.66754627227783,1575528,4000,3893,3893,orient,0,0,0,0
dos_2016-07-04_14:03:47_4500.xml,513.9936969280243,1772668,4500,4366,4366,orient,0,0,0,0
dos_2016-07-04_14:03:47_4500.xml,515.9558811187744,1772668,4500,4366,4366,orient,0,0,0,0
dos_2016-07-04_14:03:47_4500.xml,516.7483115196228,1772668,4500,4366,4366,orient,0,0,0,0
dos_2016-07-04_14:03:47_4500.xml,515.4942901134491,1772668,4500,4366,4366,orient,0,0,0,0
dos_2016-07-04_14:03:47_4500.xml,516.7604277133942,1772668,4500,4366,4366,orient,0,0,0,0
